ID,Text,Translate
TX_NA_INFO_PLA_TLB_006(0),A Hidden Item,
TX_NA_INFO_PLA_TLB_007(0),The Song of Sokrath,
TX_NA_INFO_PLA_TLB_008(0),The Jellypeno,
TX_NA_INFO_PLA_TLB_009(0),A Hidden Item,
TX_NA_INFO_PLA_TLB_010(0),,
TX_NA_INFO_PLA_TLC_001(0),The Headmaster's Situation,
TX_NA_INFO_PLA_TLC_002(0),A Hidden Item,
TX_NA_INFO_PLA_TLC_003(0),A Hidden Item,
TX_NA_INFO_PLA_TLC_004(0),A Hidden Item,
TX_NA_INFO_PLA_TLC_005(0),,
TX_NA_INFO_PLA_TMA_001(0),Thieving Tips & Tricks,
TX_NA_INFO_PLA_TMA_002(0),A Hidden Item,
TX_NA_INFO_PLA_TMA_003(0),A Hidden Item,
TX_NA_INFO_PLA_TMA_004(0),A Hidden Item,
TX_NA_INFO_PLA_TMA_005(0),A Hidden Item,
TX_NA_INFO_PLA_TMB_001(0),New Weapons for Sale,
TX_NA_INFO_PLA_TMB_002(0),Discount at the Inn,
TX_NA_INFO_PLA_TMB_003(0),Undeniable Allure,
TX_NA_INFO_PLA_TMB_004(0),A Use for Textiles,
TX_NA_INFO_PLA_TMB_005(0),A Hidden Item,
TX_NA_INFO_PLA_TMB_006(0),A Hidden Item,
TX_NA_INFO_PLA_TMB_007(0),A Hidden Item,
TX_NA_INFO_PLA_TMB_008(0),A Hidden Item,
TX_NA_INFO_PLA_TMB_009(0),A Hidden Item,
TX_NA_INFO_PLA_TMB_010(0),,
TX_NA_INFO_PLA_TS_001(0),More Plentiful Provisions,
TX_NA_INFO_PLA_TS_002(0),Discount at the Inn,
TX_NA_INFO_PLA_TS_003(0),Guide with Ease,
TX_NA_INFO_PLA_TS_004(0),A Hidden Item,
TX_NA_INFO_PLA_TS_005(0),A Hidden Item,
TX_NA_INFO_PLA_TS_006(0),A Hidden Item,
TX_NA_INFO_PLA_TS_007(0),A Hidden Item,
TX_NA_INFO_PLA_TS_008(0),A Lecture to Remember,
TX_NA_INFO_PLA_TS_009(0),,
TX_NA_INFO_PLA_TS_010(0),,
TX_NA_INFO_PLA_F_001(0),Where the Direwolf Prowls,
TX_NA_INFO_PLA_F_002(0),,
TX_NA_INFO_PLA_F_003(0),,
TX_NA_INFO_PLA_F_004(0),,
TX_NA_INFO_PLA_F_005(0),,
TX_NA_INFO_SEA_TS_001(0),New Weapons for Sale,
TX_NA_INFO_SEA_TS_002(0),Smarter Bartering,
TX_NA_INFO_SEA_TS_003(0),Discount at the Inn,
TX_NA_INFO_SEA_TS_004(0),A Hidden Item,
TX_NA_INFO_SEA_TS_005(0),A Hidden Item,
TX_NA_INFO_SEA_TS_006(0),A Hidden Item,
TX_NA_INFO_SEA_TS_007(0),A Hidden Item,
TX_NA_INFO_SEA_TS_008(0),A Hidden Item,
TX_NA_INFO_SEA_TMA_001(0),Discount at the Inn,
TX_NA_INFO_SEA_TMA_002(0),Vanessa's Destination,
TX_NA_INFO_SEA_TMA_003(0),A Hidden Item,
TX_NA_INFO_SEA_TMA_004(0),A Hidden Item,
TX_NA_INFO_SEA_TMA_005(0),A Hidden Item,
TX_NA_INFO_SEA_TMA_006(0),A Hidden Item,
TX_NA_INFO_SEA_TMA_007(0),,
TX_NA_INFO_SEA_TMB_001(0),Guide with Ease,
TX_NA_INFO_SEA_TMB_002(0),Gossip of Glowworm Moss,
TX_NA_INFO_SEA_TMB_003(0),Vanessa's Carriage,
TX_NA_INFO_SEA_TMB_004(0),A Hidden Item,
TX_NA_INFO_SEA_TMB_005(0),A Hidden Item,
TX_NA_INFO_SEA_TMB_006(0),A Hidden Item,
TX_NA_INFO_SEA_TMB_007(0),,
TX_NA_INFO_SEA_TMB_008(0),,
TX_NA_INFO_SEA_TMB_009(0),,
TX_NA_INFO_SEA_TMB_010(0),,
TX_NA_INFO_SEA_TMC_001(0),New Weapons for Sale,
TX_NA_INFO_SEA_TMC_002(0),Donovan's Condition,
TX_NA_INFO_SEA_TMC_003(0),A Hidden Item,
TX_NA_INFO_SEA_TMC_004(0),,
TX_NA_INFO_SEA_TMC_005(0),,
TX_NA_INFO_SEA_TLA_001(0),Thieving Tips & Tricks,
TX_NA_INFO_SEA_TLA_002(0),A Hidden Item,
TX_NA_INFO_SEA_TLA_003(0),A Hidden Item,
TX_NA_INFO_SEA_TLA_004(0),A Hidden Item,
TX_NA_INFO_SEA_TLA_005(0),,
TX_NA_INFO_SEA_TLB_001(0),New Weapons for Sale,
TX_NA_INFO_SEA_TLB_002(0),Discount at the Inn,
TX_NA_INFO_SEA_TLB_003(0),A Hidden Item,
TX_NA_INFO_SEA_TLB_004(0),A Hidden Item,
TX_NA_INFO_SEA_TLB_005(0),A Hidden Item,
TX_NA_INFO_SEA_TLB_006(0),A Hidden Item,
TX_NA_INFO_SEA_TLB_007(0),A Hidden Item,
TX_NA_INFO_SEA_TLB_008(0),,
TX_NA_INFO_SEA_TLB_009(0),,
TX_NA_INFO_SEA_TLB_010(0),,
TX_NA_INFO_SEA_TLC_001(0),Smarter Bartering,
TX_NA_INFO_SEA_TLC_002(0),A Hidden Item,
TX_NA_INFO_SEA_TLC_003(0),Lara's New Life,
TX_NA_INFO_SEA_TLC_004(0),,
TX_NA_INFO_SEA_TLC_005(0),,
TX_NA_INFO_SEA_F_001(0),A Safe Route,
TX_NA_INFO_SEA_F_002(0),,
TX_NA_INFO_SEA_F_003(0),,
TX_NA_INFO_SEA_F_004(0),,
TX_NA_INFO_SEA_F_005(0),,
TX_NA_INFO_MOU_TS_001(0),Discount at the Inn,
TX_NA_INFO_MOU_TS_002(0),Challenge with Ease,
TX_NA_INFO_MOU_TS_003(0),More Plentiful Provisions,
TX_NA_INFO_MOU_TS_004(0),A Hidden Item,
TX_NA_INFO_MOU_TS_005(0),A Hidden Item,
TX_NA_INFO_MOU_TS_006(0),A Hidden Item,
TX_NA_INFO_MOU_TS_007(0),A Hidden Item,
TX_NA_INFO_MOU_TS_008(0),A Hidden Item,
TX_NA_INFO_MOU_TS_009(0),Dragon of the Highlands,
TX_NA_INFO_MOU_TS_010(0),,
TX_NA_INFO_MOU_TLA_001(0),Discount at the Inn,
TX_NA_INFO_MOU_TLA_002(0),Smarter Bartering,
TX_NA_INFO_MOU_TLA_003(0),The Book's Whereabouts,
TX_NA_INFO_MOU_TLA_004(0),Dominic's Seclusion,
TX_NA_INFO_MOU_TLA_005(0),Dominic's Remorse,
TX_NA_INFO_MOU_TLA_006(0),Bookbinding Estimate,
TX_NA_INFO_MOU_TLA_007(0),A Hidden Item,
TX_NA_INFO_MOU_TLA_008(0),A Hidden Item,
TX_NA_INFO_MOU_TLA_009(0),The Fortress of Everhold,
TX_NA_INFO_MOU_TLA_010(0),,
TX_NA_INFO_MOU_TLB_001(0),Provoke Like a Pro,
TX_NA_INFO_MOU_TLB_002(0),Guide with Ease,
TX_NA_INFO_MOU_TLB_003(0),The Leather's Whereabouts,
TX_NA_INFO_MOU_TLB_004(0),The Materials' Whereabouts,
TX_NA_INFO_MOU_TLB_005(0),A Hidden Item,
TX_NA_INFO_MOU_TLB_006(0),A Hidden Item,
TX_NA_INFO_MOU_TLB_007(0),A Hidden Item,
TX_NA_INFO_MOU_TLB_008(0),,
TX_NA_INFO_MOU_TLB_009(0),,
TX_NA_INFO_MOU_TLB_010(0),,
TX_NA_INFO_MOU_TLC_001(0),New Weapons for Sale,
TX_NA_INFO_MOU_TLC_002(0),The Paper's Whereabouts,
TX_NA_INFO_MOU_TLC_003(0),Dominic's Troubles,
TX_NA_INFO_MOU_TLC_004(0),The Fall of House Landar,
TX_NA_INFO_MOU_TLC_005(0),A Hidden Item,
TX_NA_INFO_MOU_TLC_006(0),A Hidden Item,
TX_NA_INFO_MOU_TLC_007(0),A Hidden Item,
TX_NA_INFO_MOU_TLC_008(0),,
TX_NA_INFO_MOU_TLC_009(0),,
TX_NA_INFO_MOU_TLC_010(0),,
TX_NA_INFO_MOU_TMA_001(0),New Weapons for Sale,
TX_NA_INFO_MOU_TMA_002(0),Discount at the Inn,
TX_NA_INFO_MOU_TMA_003(0),A Hidden Item,
TX_NA_INFO_MOU_TMA_004(0),A Hidden Item,
TX_NA_INFO_MOU_TMA_005(0),A Hidden Item,
TX_NA_INFO_MOU_TMB_001(0),A Hidden Item,
TX_NA_INFO_MOU_TMB_002(0),A Hidden Item,
TX_NA_INFO_MOU_TMB_003(0),,
TX_NA_INFO_MOU_TMB_004(0),,
TX_NA_INFO_MOU_TMB_005(0),,
TX_NA_INFO_MOU_TMC_001(0),Undeniable Allure,
TX_NA_INFO_MOU_TMC_002(0),Thieving Tips & Tricks,
TX_NA_INFO_MOU_TMC_003(0),,
TX_NA_INFO_MOU_TMC_004(0),,
TX_NA_INFO_MOU_TMC_005(0),,
TX_NA_INFO_MOU_D_001(0),Gravekeeper's Information,
TX_NA_INFO_MOU_D_002(0),,
TX_NA_INFO_MOU_D_003(0),,
TX_NA_INFO_MOU_D_004(0),,
TX_NA_INFO_MOU_D_005(0),,
TX_NA_INFO_DES_TMA_001(0),New Weapons for Sale,
TX_NA_INFO_DES_TMA_002(0),A Hidden Item,
TX_NA_INFO_DES_TMA_003(0),A Hidden Item,
TX_NA_INFO_DES_TMA_004(0),,
TX_NA_INFO_DES_TMA_005(0),,
TX_NA_INFO_DES_TMB_001(0),Discount at the Inn,
TX_NA_INFO_DES_TMB_002(0),Undeniable Allure,
TX_NA_INFO_DES_TMB_003(0),A Hidden Item,
TX_NA_INFO_DES_TMB_004(0),A Hidden Item,
TX_NA_INFO_DES_TMB_005(0),A Hidden Item,
TX_NA_INFO_DES_TS_001(0),Challenge with Ease,
TX_NA_INFO_DES_TS_002(0),Thieving Tips & Tricks,
TX_NA_INFO_DES_TS_003(0),Discount at the Inn,
TX_NA_INFO_DES_TS_004(0),More Plentiful Provisions,
TX_NA_INFO_DES_TS_005(0),A Hidden Item,
TX_NA_INFO_DES_TS_006(0),A Hidden Item,
TX_NA_INFO_DES_TS_007(0),A Hidden Item,
TX_NA_INFO_DES_TS_008(0),A Hidden Item,
TX_NA_INFO_DES_TS_009(0),A Hidden Item,
TX_NA_INFO_DES_TS_010(0),A Hidden Item,
TX_NA_INFO_DES_TS_011(0),The Giant Serpent's Master,
TX_NA_INFO_DES_TS_012(0),,
TX_NA_INFO_DES_TLA_001(0),New Weapons for Sale,
TX_NA_INFO_DES_TLA_002(0),Discount at the Inn,
TX_NA_INFO_DES_TLA_003(0),Provoke Like a Pro,
TX_NA_INFO_DES_TLA_004(0),Thieving Tips & Tricks,
TX_NA_INFO_DES_TLA_005(0),A Hidden Item,
TX_NA_INFO_DES_TLA_006(0),A Hidden Item,
TX_NA_INFO_DES_TLA_007(0),A Hidden Item,
TX_NA_INFO_DES_TLA_008(0),City of Gold,
TX_NA_INFO_DES_TLA_009(0),,
TX_NA_INFO_DES_TLA_010(0),,
TX_NA_INFO_DES_TLB_001(0),A Hidden Item,
TX_NA_INFO_DES_TLB_002(0),A Hidden Item,
TX_NA_INFO_DES_TLB_003(0),A Hidden Item,
TX_NA_INFO_DES_TLB_004(0),Chieftain's Schedule,
TX_NA_INFO_DES_TLB_005(0),,
TX_NA_INFO_RIV_TS_001(0),Nina's Secret,
TX_NA_INFO_RIV_TS_002(0),Elixir Recipe,
TX_NA_INFO_RIV_TS_003(0),Discount at the Inn,
TX_NA_INFO_RIV_TS_004(0),,
TX_NA_INFO_RIV_TS_005(0),More Plentiful Provisions,
TX_NA_INFO_RIV_TS_006(0),A Hidden Item,
TX_NA_INFO_RIV_TS_007(0),A Hidden Item,
TX_NA_INFO_RIV_TS_008(0),A Hidden Item,
TX_NA_INFO_RIV_TS_009(0),A Hidden Item,
TX_NA_INFO_RIV_TS_010(0),A Hidden Item,
TX_NA_INFO_RIV_TS_011(0),A Hidden Item,
TX_NA_INFO_RIV_TS_012(0),A Hidden Item,
TX_NA_INFO_RIV_TS_013(0),A Hidden Item,
TX_NA_INFO_RIV_TS_014(0),Meryl's Past,
TX_NA_INFO_RIV_TLA_001(0),Discount at the Inn,
TX_NA_INFO_RIV_TLA_002(0),Challenge with Ease,
TX_NA_INFO_RIV_TLA_003(0),Old Woman to the Southeast,
TX_NA_INFO_RIV_TLA_004(0),A Hidden Item,
TX_NA_INFO_RIV_TLA_005(0),A Hidden Item,
TX_NA_INFO_RIV_TLB_001(0),New Weapons for Sale,
TX_NA_INFO_RIV_TLB_002(0),Tidings of Elderly Friends,
TX_NA_INFO_RIV_TLB_003(0),Old Woman to the Northwest,
TX_NA_INFO_RIV_TLB_004(0),A Hidden Item,
TX_NA_INFO_RIV_TLB_005(0),A Hidden Item,
TX_NA_INFO_RIV_TLC_001(0),Guide with Ease,
TX_NA_INFO_RIV_TLC_002(0),A Hidden Item,
TX_NA_INFO_RIV_TLC_003(0),A Hidden Item,
TX_NA_INFO_RIV_TLC_004(0),A Hidden Item,
TX_NA_INFO_RIV_TLC_005(0),A Hidden Item,
TX_NA_INFO_RIV_TMA_001(0),Discount at the Inn,
TX_NA_INFO_RIV_TMA_002(0),Challenge with Ease,
TX_NA_INFO_RIV_TMA_003(0),A Hidden Item,
TX_NA_INFO_RIV_TMA_004(0),A Hidden Item,
TX_NA_INFO_RIV_TMA_005(0),A Hidden Item,
TX_NA_INFO_RIV_TMB_001(0),More Plentiful Provisions,
TX_NA_INFO_RIV_TMB_002(0),A Hidden Item,
TX_NA_INFO_RIV_TMB_003(0),A Hidden Item,
TX_NA_INFO_RIV_TMB_004(0),Thieving Tips & Tricks,
TX_NA_INFO_RIV_TMB_005(0),,
TX_NA_INFO_RIV_F_001(0),Early Ice Thawing,
TX_NA_INFO_RIV_F_002(0),,
TX_NA_INFO_RIV_F_003(0),,
TX_NA_INFO_RIV_F_004(0),,
TX_NA_INFO_RIV_F_005(0),,
TX_NA_INFO_CLI_TLA_001(0),New Weapons for Sale,
TX_NA_INFO_CLI_TLA_002(0),Discount at the Inn,
TX_NA_INFO_CLI_TLA_003(0),Thieving Tips & Tricks,
TX_NA_INFO_CLI_TLA_004(0),A Hidden Item,
TX_NA_INFO_CLI_TLA_005(0),History of the Cliftlands,
TX_NA_INFO_CLI_TLA_006(0),Project Plans,
TX_NA_INFO_CLI_TLB_001(0),,
TX_NA_INFO_CLI_TLB_002(0),,
TX_NA_INFO_CLI_TLB_003(0),,
TX_NA_INFO_CLI_TLB_004(0),,
TX_NA_INFO_CLI_TLB_005(0),,
TX_NA_INFO_CLI_TLC_001(0),Challenge with Ease,
TX_NA_INFO_CLI_TLC_002(0),A Hidden Item,
TX_NA_INFO_CLI_TLC_003(0),A Hidden Item,
TX_NA_INFO_CLI_TLC_004(0),A Hidden Item,
TX_NA_INFO_CLI_TLC_005(0),A Hidden Item,
TX_NA_INFO_CLI_TMA_001(0),New Weapons for Sale,
TX_NA_INFO_CLI_TMA_002(0),Smarter Bartering,
TX_NA_INFO_CLI_TMA_003(0),Undeniable Allure,
TX_NA_INFO_CLI_TMA_004(0),Where the Incidents Happened,
TX_NA_INFO_CLI_TMA_005(0),Witness Testimony,
TX_NA_INFO_CLI_TMA_006(0),The Sewers,
TX_NA_INFO_CLI_TMA_007(0),Why She Doesn't Visit Geoffrey,
TX_NA_INFO_CLI_TMA_008(0),A Hidden Item,
TX_NA_INFO_CLI_TMA_009(0),A Hidden Item,
TX_NA_INFO_CLI_TMA_010(0),,
TX_NA_INFO_CLI_TMB_001(0),Discount at the Inn,
TX_NA_INFO_CLI_TMB_002(0),A Hidden Item,
TX_NA_INFO_CLI_TMB_003(0),A Hidden Item,
TX_NA_INFO_CLI_TMB_004(0),A Hidden Item,
TX_NA_INFO_CLI_TMB_005(0),,
TX_NA_INFO_CLI_TS_001(0),More Plentiful Provisions,
TX_NA_INFO_CLI_TS_002(0),Discount at the Inn,
TX_NA_INFO_CLI_TS_003(0),A Hidden Item,
TX_NA_INFO_CLI_TS_004(0),A Hidden Item,
TX_NA_INFO_CLI_TS_005(0),A Hidden Item,
TX_NA_INFO_CLI_TS_006(0),A Hidden Item,
TX_NA_INFO_CLI_TS_007(0),A Hidden Item,
TX_NA_INFO_CLI_TS_008(0),Ogen's Whereabouts,
TX_NA_INFO_CLI_TS_009(0),Ogen's Mutterings,
TX_NA_INFO_CLI_TS_010(0),Dragon of the Cliftlands,
TX_NA_INFO_FOR_TS_001(0),Discount at the Inn,
TX_NA_INFO_FOR_TS_002(0),Provoke Like a Pro,
TX_NA_INFO_FOR_TS_003(0),More Plentiful Provisions,
TX_NA_INFO_FOR_TS_004(0),A Hidden Item,
TX_NA_INFO_FOR_TS_005(0),A Hidden Item,
TX_NA_INFO_FOR_TS_006(0),A Hidden Item,
TX_NA_INFO_FOR_TS_007(0),A Hidden Item,
TX_NA_INFO_FOR_TS_008(0),How to Train a Tiger,
TX_NA_INFO_FOR_TS_009(0),Tale of the Beast Tamers,
TX_NA_INFO_FOR_TLA_001(0),Challenge with Ease,
TX_NA_INFO_FOR_TLA_002(0),Smarter Bartering,
TX_NA_INFO_FOR_TLA_003(0),Discount at the Inn,
TX_NA_INFO_FOR_TLA_004(0),A Hidden Item,
TX_NA_INFO_FOR_TLA_005(0),A Hidden Item,
TX_NA_INFO_FOR_TLA_006(0),A Hidden Item,
TX_NA_INFO_FOR_TLA_007(0),Marta's Gang,
TX_NA_INFO_FOR_TLB_001(0),New Weapons for Sale,
TX_NA_INFO_FOR_TLB_002(0),A Hidden Item,
TX_NA_INFO_FOR_TLB_003(0),A Hidden Item,
TX_NA_INFO_FOR_TLB_004(0),Father and Fighter,
TX_NA_INFO_FOR_TLB_005(0),Estadas's Condition,
TX_NA_INFO_FOR_TLB_006(0),Mont d'Or's Condition,
TX_NA_INFO_FOR_TLC_001(0),Joshua's Weak Points,
TX_NA_INFO_FOR_TLC_002(0),Archibold's Weak Points,
TX_NA_INFO_FOR_TLC_003(0),Gustav's Weak Points,
TX_NA_INFO_FOR_TLC_004(0),A Hidden Item,
TX_NA_INFO_FOR_TLC_005(0),,
TX_NA_INFO_FOR_TM_001(0),More Plentiful Provisions,
TX_NA_INFO_FOR_TM_002(0),Discount at the Inn,
TX_NA_INFO_FOR_TM_003(0),A Hidden Item,
TX_NA_INFO_FOR_TM_004(0),A Hidden Item,
TX_NA_INFO_FOR_TM_005(0),A Hidden Item,
TX_NA_INFO_FOR_TM_006(0),A Hidden Item,
TX_NA_INFO_FOR_TM_007(0),Byron Family Lineage,
TX_NA_INFO_FOR_TM_008(0),History of the Woodlands,
TX_NA_INFO_FOR_TM_009(0),,
TX_NA_INFO_FOR_TM_010(0),,
TX_NA_INFO_FOR_D3_1A_001(0),The Mural's Meaning,
TX_NA_INFO_FOR_D3_1B_001(0),"Trial of the Twelve, Volume VII",
TX_NA_INFO_FOR_D3_1B_002(0),Forbidden Gold,
TX_NA_INFO_FOR_D3_1B_003(0),From the Far Reaches of Hell,
TX_NA_INFO_EX_001(0),Alphas's Poem,
TX_NA_INFO_SEA_TLC_006(0),A Safe Route,
TX_CO_INFO_SNO_TLA_001(0),,
TX_CO_INFO_SNO_TLA_002(0),,
TX_CO_INFO_SNO_TLA_003(0),,
TX_CO_INFO_SNO_TLA_004(0),,
TX_CO_INFO_SNO_TLA_005(0),,
TX_CO_INFO_SNO_TLA_006(0),"It seems someone else was there that day, and can prove a certain man's innocence.",
TX_CO_INFO_SNO_TLA_007(0),Information about the jötunn in Hoarfrost Grotto.,
TX_CO_INFO_SNO_TLA_008(0),,
TX_CO_INFO_SNO_TLA_009(0),,
TX_CO_INFO_SNO_TLB_001(0),,
TX_CO_INFO_SNO_TLB_002(0),,
TX_CO_INFO_SNO_TLB_003(0),,
TX_CO_INFO_SNO_TLB_004(0),,
TX_CO_INFO_SNO_TLB_005(0),,
TX_CO_INFO_SNO_TLC_001(0),,
TX_CO_INFO_SNO_TLC_002(0),,
TX_CO_INFO_SNO_TLC_003(0),,
TX_CO_INFO_SNO_TLC_004(0),Hearsay about a knight revered by his peers.,
TX_CO_INFO_SNO_TLC_005(0),,
TX_CO_INFO_SNO_TS_001(0),,
TX_CO_INFO_SNO_TS_002(0),,
TX_CO_INFO_SNO_TS_003(0),,
TX_CO_INFO_SNO_TS_004(0),,
TX_CO_INFO_SNO_TS_005(0),Everything one could ever want to know about the Frostlands.,
TX_CO_INFO_SNO_TS_006(0),Information about the dragon in the Frostlands.,
TX_CO_INFO_SNO_TS_007(0),,
TX_CO_INFO_SNO_TS_008(0),,
TX_CO_INFO_SNO_TS_009(0),,
TX_CO_INFO_SNO_TS_010(0),,
TX_CO_INFO_SNO_TS_011(0),,
TX_CO_INFO_SNO_TS_012(0),,
TX_CO_INFO_SNO_TS_013(0),,
TX_CO_INFO_SNO_TMA_001(0),,
TX_CO_INFO_SNO_TMA_002(0),,
TX_CO_INFO_SNO_TMA_003(0),,
TX_CO_INFO_SNO_TMA_004(0),,
TX_CO_INFO_SNO_TMA_005(0),,
TX_CO_INFO_SNO_TMA_006(0),,
TX_CO_INFO_SNO_TMA_007(0),,
TX_CO_INFO_SNO_TMA_008(0),,
TX_CO_INFO_SNO_TMA_009(0),,
TX_CO_INFO_SNO_TMA_010(0),,
TX_CO_INFO_SNO_TMB_001(0),,
TX_CO_INFO_SNO_TMB_002(0),,
TX_CO_INFO_SNO_TMB_003(0),,
TX_CO_INFO_SNO_TMB_004(0),,
TX_CO_INFO_SNO_TMB_005(0),,
TX_CO_INFO_SNO_F_001(0),,
TX_CO_INFO_SNO_F_002(0),The whereabouts of the Hunter's Rites quarry.,
TX_CO_INFO_SNO_F_003(0),,
TX_CO_INFO_SNO_F_004(0),,
TX_CO_INFO_SNO_F_005(0),,
TX_CO_INFO_PLA_TLA_001(0),,
TX_CO_INFO_PLA_TLA_002(0),,
TX_CO_INFO_PLA_TLA_003(0),,
TX_CO_INFO_PLA_TLA_004(0),,
TX_CO_INFO_PLA_TLA_005(0),,
TX_CO_INFO_PLA_TLA_006(0),,
TX_CO_INFO_PLA_TLA_007(0),,
TX_CO_INFO_PLA_TLA_008(0),,
TX_CO_INFO_PLA_TLA_009(0),,
TX_CO_INFO_PLA_TLA_010(0),,
TX_CO_INFO_PLA_TLB_001(0),"""Only the headmaster and the guard possess keys to the archives.""",
TX_CO_INFO_PLA_TLB_002(0),He knows little of the true value of the books he guards and the archive key he keeps.,
TX_CO_INFO_PLA_TLB_003(0),He has accrued quite a debt and understands the true value of tomes.,
TX_CO_INFO_PLA_TLB_004(0),,
TX_CO_INFO_PLA_TLB_005(0),,
TX_CO_INFO_PLA_TLB_006(0),,
TX_CO_INFO_PLA_TLB_007(0),Lyrical information about a legendary knight.,
TX_CO_INFO_PLA_TLB_008(0),A tip from a reliable source about a potentially profitable vegetable.,
TX_CO_INFO_PLA_TLB_009(0),,
TX_CO_INFO_PLA_TLB_010(0),,
TX_CO_INFO_PLA_TLC_001(0),He keeps the archive key safe at all times and hasn't left his office lately.,
TX_CO_INFO_PLA_TLC_002(0),,
TX_CO_INFO_PLA_TLC_003(0),,
TX_CO_INFO_PLA_TLC_004(0),,
TX_CO_INFO_PLA_TLC_005(0),,
TX_CO_INFO_PLA_TMA_001(0),,
TX_CO_INFO_PLA_TMA_002(0),,
TX_CO_INFO_PLA_TMA_003(0),,
TX_CO_INFO_PLA_TMA_004(0),,
TX_CO_INFO_PLA_TMA_005(0),,
TX_CO_INFO_PLA_TMB_001(0),,
TX_CO_INFO_PLA_TMB_002(0),,
TX_CO_INFO_PLA_TMB_003(0),,
TX_CO_INFO_PLA_TMB_004(0),Instructions on how to create pantaloons with Gendy's fabrics.,
TX_CO_INFO_PLA_TMB_005(0),,
TX_CO_INFO_PLA_TMB_006(0),,
TX_CO_INFO_PLA_TMB_007(0),,
TX_CO_INFO_PLA_TMB_008(0),,
TX_CO_INFO_PLA_TMB_009(0),,
TX_CO_INFO_PLA_TMB_010(0),,
TX_CO_INFO_PLA_TS_001(0),,
TX_CO_INFO_PLA_TS_002(0),,
TX_CO_INFO_PLA_TS_003(0),,
TX_CO_INFO_PLA_TS_004(0),,
TX_CO_INFO_PLA_TS_005(0),,
TX_CO_INFO_PLA_TS_006(0),,
TX_CO_INFO_PLA_TS_007(0),,
TX_CO_INFO_PLA_TS_008(0),,
TX_CO_INFO_PLA_TS_009(0),,
TX_CO_INFO_PLA_TS_010(0),,
TX_CO_INFO_PLA_F_001(0),Sources say the wolf has been spotted in the Forest of Purgation.,
TX_CO_INFO_PLA_F_002(0),,
TX_CO_INFO_PLA_F_003(0),,
TX_CO_INFO_PLA_F_004(0),,
TX_CO_INFO_PLA_F_005(0),,
TX_CO_INFO_SEA_TS_001(0),,
TX_CO_INFO_SEA_TS_002(0),,
TX_CO_INFO_SEA_TS_003(0),,
TX_CO_INFO_SEA_TS_004(0),,
TX_CO_INFO_SEA_TS_005(0),,
TX_CO_INFO_SEA_TS_006(0),,
TX_CO_INFO_SEA_TS_007(0),,
TX_CO_INFO_SEA_TS_008(0),,
TX_CO_INFO_SEA_TMA_001(0),,
TX_CO_INFO_SEA_TMA_002(0),It seems Vanessa has been making regular trips to the Caves of Azure.,
TX_CO_INFO_SEA_TMA_003(0),,
TX_CO_INFO_SEA_TMA_004(0),,
TX_CO_INFO_SEA_TMA_005(0),,
TX_CO_INFO_SEA_TMA_006(0),,
TX_CO_INFO_SEA_TMA_007(0),,
TX_CO_INFO_SEA_TMB_001(0),,
TX_CO_INFO_SEA_TMB_002(0),"It seems Vanessa has been talking about a plant called ""glowworm moss.""",
TX_CO_INFO_SEA_TMB_003(0),It seems Vanessa has been making good use of a carriage lately.,
TX_CO_INFO_SEA_TMB_004(0),,
TX_CO_INFO_SEA_TMB_005(0),,
TX_CO_INFO_SEA_TMB_006(0),,
TX_CO_INFO_SEA_TMB_007(0),,
TX_CO_INFO_SEA_TMB_008(0),,
TX_CO_INFO_SEA_TMB_009(0),,
TX_CO_INFO_SEA_TMB_010(0),,
TX_CO_INFO_SEA_TMC_001(0),,
TX_CO_INFO_SEA_TMC_002(0),An update on His Excellency's health.,
TX_CO_INFO_SEA_TMC_003(0),,
TX_CO_INFO_SEA_TMC_004(0),,
TX_CO_INFO_SEA_TMC_005(0),,
TX_CO_INFO_SEA_TLA_001(0),,
TX_CO_INFO_SEA_TLA_002(0),,
TX_CO_INFO_SEA_TLA_003(0),,
TX_CO_INFO_SEA_TLA_004(0),,
TX_CO_INFO_SEA_TLA_005(0),,
TX_CO_INFO_SEA_TLB_001(0),,
TX_CO_INFO_SEA_TLB_002(0),,
TX_CO_INFO_SEA_TLB_003(0),,
TX_CO_INFO_SEA_TLB_004(0),,
TX_CO_INFO_SEA_TLB_005(0),,
TX_CO_INFO_SEA_TLB_006(0),,
TX_CO_INFO_SEA_TLB_007(0),,
TX_CO_INFO_SEA_TLB_008(0),,
TX_CO_INFO_SEA_TLB_009(0),,
TX_CO_INFO_SEA_TLB_010(0),,
TX_CO_INFO_SEA_TLC_001(0),,
TX_CO_INFO_SEA_TLC_002(0),,
TX_CO_INFO_SEA_TLC_003(0),"News of Lara, who now leads a happy life with her family.",
TX_CO_INFO_SEA_TLC_004(0),,
TX_CO_INFO_SEA_TLC_005(0),,
TX_CO_INFO_SEA_F_001(0),,
TX_CO_INFO_SEA_F_002(0),,
TX_CO_INFO_SEA_F_003(0),,
TX_CO_INFO_SEA_F_004(0),,
TX_CO_INFO_SEA_F_005(0),,
TX_CO_INFO_MOU_TS_001(0),,
TX_CO_INFO_MOU_TS_002(0),,
TX_CO_INFO_MOU_TS_003(0),,
TX_CO_INFO_MOU_TS_004(0),,
TX_CO_INFO_MOU_TS_005(0),,
TX_CO_INFO_MOU_TS_006(0),,
TX_CO_INFO_MOU_TS_007(0),,
TX_CO_INFO_MOU_TS_008(0),,
